name,book_id
Tom Rob Smith,17557913
Rebecca Solnit,18528190
Kristen Proby,17201104
Carlos Ruiz Zafón,7128341
Lucia Graves,7128341
Alfred Uhry,1409344
Meredith Wild,22457201
J.D. Robb,172691
Alexander McCall Smith,7053
Laura Ingalls Wilder,8296
Garth Williams,8296
R.D. Ronald,9293020
Kathy Reichs,128757
Jacob Grimm,19351490
Wilhelm Grimm,19351490
منى الخميسي,19351490
Allan Pease,262731
Barbara Pease,262731
Tammara Webber,11262424
Farley Mowat,72659
James Patterson,8437913
Michael Ledwidge,8437913
Michelle Moran,6340471
Kathy Reichs,281350
Kevin Hearne,16280678
John Scalzi,2102600
Brad Thor,206197
Oscar Wilde,5289
Merlin Holland,5289
Cook's Illustrated Magazine,24019
John Burgoyne,24019
Carl Tremblay,24019
Renee Ahdieh,23308084
Peter Clines,23164927
Louise Penny,24586590
Laura C. Schlessinger,56157
Ted Dekker,4789801
Yana Toboso,7352220
Michael J. Sullivan,16043804
Fábio Moon,8477057
Gabriel Bá,8477057
Craig Thompson,8477057
Dave Stewart,8477057
Sean Konot,8477057
Cherise Sinclair,6357022
Orhan Pamuk,6282753
Maureen Freely,6282753
Brit Bennett,28815371
Johann Wolfgang von Goethe,406373
Walter Kaufmann,406373
Cora Carmack,16172634
Jenny Nimmo,106131
Shelly Crane,12667194
Andrea Cremer,8130839
Agatha Christie,16297
Rachel Renée Russell,13547289
Beverly Cleary,89551
Agatha Christie,16363
Susan Elizabeth Phillips,73064
Maxine Hong Kingston,30852
Masha,327194
Marie Simchow Stern,327194
Charles Bukowski,38503
Samantha Young,18115061
Terry Brooks,478894
Taylor Jenkins Reid,23492661
Glennon Doyle Melton,15802944
Arthur Conan Doyle,736131
David Timson,736131
Nora Roberts,3094593
Charles Dickens,9748274
Stephen R. Covey,44644
Larry Correia,2570856
Rae Carson,11431896
Tom Clancy,19674
Anne McCaffrey,61958
Diane Muldrow,437885
Garth Ennis,102957
Steve Dillon,102957
Peter Snejbjerg,102957
Megan Whalen Turner,40158
Christopher Isherwood,16842
Christopher Hitchens,13529055
Chris d'Lacey,312050
Neil Gaiman,30831912
Stephen E. Ambrose,49251
Julie Garwood,107774
Kody Keplinger,10757771
A. Meredith Walters,16102880
Nora Roberts,59813
Jeanne DuPrau,207034
James Patterson,20800147
Kresley Cole,6294553
Gena Showalter,6294553
Holly Black,15944406
Eliza Wheeler,15944406
Patricia Cornwell,11057626
Alan Bradley,11277218
Kristen Ashley,12881141
Joseph Fink,23129410
Jeffrey Cranor,23129410
Michael Teitelbaum,299384
Walt Disney Company,299384
Julia Quinn,110385
Julie   Murphy,18304322
Ann Leckie,23533039
Gena Showalter,8038219
Stephen King,11563
Gina L. Maxwell,15762657
Alexander McCall Smith,28184
Eve Ensler,104734
Gloria Steinem,104734
Charles Dickens,31244
Evelyn Waugh,531262
Francine Rivers,95608
Barbara Delinsky,6532496
Paul Auster,50618
Karen Marie Moning,112756
Wendy Mass,171020
Maeve Binchy,41950
George Eliot,304
Edmund White,304
Elin Hilderbrand,27161845
Susan Mallery,7203690
Plum Sykes,97632
Anonymous,265205
Ronald A. Beers,265205
Ronald A. Beers,265205
Douglas Preston,39028
Lincoln Child,39028
Sylvain Neuvel,25733990
Julianne Donaldson,15795628
Neil Gaiman,47720
Barron Storey,47720
Bill Sienkiewicz,47720
Glenn Fabry,47720
Dave McKean,47720
P. Craig Russell,47720
Milo Manara,47720
Miguelanxo Prado,47720
Frank Quitely,47720
Todd Klein,47720
Olivia Goldsmith,202292
Maggie O'Farrell,250729
Sarah Waters,550720
Jeffrey Archer,21853645
Anne Rice,31331
Carl Hiaasen,13060
Robert McCammon,11553
George Eliot,20563
Joanna Trollope,20563
Hugh Osborne,20563
Chitra Banerjee Divakaruni,16235
Yōko Ogawa,3181564
Stephen Snyder,3181564
Sue Grafton,102525
Douglas Coupland,221059
Dean Koontz,32437
Niall Ferguson,2714607
Jim Gaffigan,20697471
Laurie Halse Anderson,18079527
Dante Alighieri,19164
Robert M. Durling,19164
David Baldacci,7277715
Jonathan Tropper,13586743
Julie Anne Peters,6609549
C.J. Bott,6609549
Denise Kiernan,15801668
Dean Koontz,21340
Ed Gorman,21340
John Bedford Lloyd,21340
D.J. MacHale,215540
David Mitchell,6820
Douglas Coupland,3384
Stephen King,92227
Mark Dunn,16200
Steven Erikson,938544
Tess Gerritsen,1430213
Dee Lestari,994156
Paul Tremblay,23019294
Gretchen Rubin,22889767
Ben Aaronovitch,18210706
Raymond E. Feist,169959
Isabel Allende,16248114
Anne McLean,16248114
Rita Williams-Garcia,6609764
Robin Hobb,7011403
P.G. Wodehouse,18035
Pseudonymous Bosch,3359940
Gilbert Ford,3359940
Erin Hunter,296942
Jason F. Wright,1316382
Lili St. Crow,6371117
Lilith Saintcrow,6371117
James Patterson,13134
Howard Roughan,13134
Blue Balliett,444347
Brett Helquist,444347
Philip Yancey,53834
Greg Iles,80630
Alice Clayton,7743783
Dav Pilkey,7905977
George Beard,7905977
Harold Hutchins,7905977
Robert Louis Stevenson,20413
Tasha Tudor,20413
Bret Easton Ellis,9914
Kiera Cass,22054340
James Rollins,7202829
Robert Kirkman,7469664
Charlie Adlard,7469664
Jane Smiley,20587777
Paulo Freire,72657
Myra Bergman Ramos,72657
Donaldo Macedo,72657
Richard Shaull,72657
Ian Doescher,17262540
Brad Meltzer,26085
Rags Morales,26085
Michael Bair,26085
Joss Whedon,26085
Sarah Rees Brennan,10866624
Arthur C. Clarke,112520
Gentry Lee,112520
José Saramago,28859
Lemony Snicket,13477819
Seth,13477819
Kelley Armstrong,11765920
Bryan Konietzko,10450750
Michael Dante DiMartino,10450750
Aaron Ehasz,10450750
Alison Wilgus,10450750
Amy Kim Ganter,10450750
Brian Ralph,10450750
Corey Lewis,10450750
Dave Roman,10450750
Elsa Garagarza,10450750
Ethan Spaulding,10450750
Frank Pittarese,10450750
Gurihiru,10450750
J. Torres,10450750
Joaquim Dos Santos,10450750
Johane Matte,10450750
John O'Bryan,10450750
Joshua Hamilton,10450750
Justin Ridge,10450750
Kaite Mattila,10450750
May Chan,10450750
Rawles Marie Lumumba,10450750
Reagan Lodge,10450750
Tim Hedrick,10450750
Tom McWeeney,10450750
Catherine McKenzie,18819296
Margaret Sidney,7911
Jessica Day George,3697927
Radwa Ashour,8239301
رضوى عاشور,8239301
Barbara Cooney,334818
Jim Bouton,762563
Bill Willingham,21329
Mark Buckingham,21329
Steve Leialoha,21329
James Jean,21329
Carlos Fuentes,56899
Harriet Lerner,31312
Burton G. Malkiel,900892
Jennifer Echols,7129588
Kelly Elliott,16152943
William Goldman,21796
Julie Klassen,3870943
Michelle A. Valentine,16047244
Piers Anthony,76659
Claire Huchet Bishop,65217
Kurt Wiese,65217
Jamie McGuire,9712492
Piers Anthony,15447
Arnold Lobel,94804
Cormac McCarthy,40470
C.S. Pacat,9305362
Megan Whalen Turner,40159
Ridley Pearson,953260
David Frankland,953260
Richard Feynman,5548
Paul Murray,7146335
David Weber,77735
V.C. Andrews,805023
A.G. Riddle,22027459
Jessica Shirvington,8635145
Dorothy L. Sayers,192892
Tony Kushner,92250
Dorothy Koomson,1617875
Lisa Kleypas,330721
Ruth Reichl,8725
John Keats,138134
Judith McNaught,129621
Joseph Boyden,823411
Dashiell Hammett,30005
J. Lynn,17860217
Jennifer L. Armentrout,17860217
Masashi Kishimoto,204041
Frances Wall,204041
David Baldacci,9509289
Judith McNaught,350684
Khushwant Singh,785454
Craig Silvey,8407173
Michael A. Singer,1963638
Marlon James,20893314
Nina LaCour,6373717
Julie Garwood,107772
Jami Attenberg,13525938
Thomas Piketty,18736925
Arthur Goldhammer,18736925
James D. Bradley,202146
Kay Thompson,782854
Hilary Knight,782854
Jonathan Stroud,13555073
Herman Koch,18594633
Peter Carey,110090
Elmore Leonard,702539
K.A. Tucker,17302495
Nathanael West,113441
Alfred Kazin,113441
James Gleick,98685
Alan Brennert,4618728
Keri Arthur,172764
Richard Russo,107821
Rosamunde Pilcher,116054
Ally Carter,13580951
Rachel Caine,6571723
Anthony Horowitz,107664
John Darnielle,20575425
Erich Maria Remarque,91203
Melissa de la Cruz,7817785
Maya Angelou,5160
Andrzej Sapkowski,1876770
James Patterson,6266907
Richard DiLallo,6266907
Ori Brafman,2118114
Rom Brafman,2118114
Marguerite Henry,423156
Wesley Dennis,423156
Sam Harris,18774981
Jack London,43037
Iris Chang,95784
Jerry A. Coyne,4005310
Annie Proulx,1627
Susan Elizabeth Phillips,73080
Lisa Scottoline,17934416
Jeffrey Archer,78985
Jostein Gaarder,48318
Sarah Jane Hails,48318
Jen Sincero,15843166
Jill Mansell,6104943
Dean Koontz,32429
Iain M. Banks,7937744
Nicky Charles,7785207
Conn Iggulden,330947
Kurtis J. Wiebe,20299683
Roc Upchurch,20299683
Agatha Christie,81903
Lian Hearn,77161
Laurell K. Hamilton,2798094
Laurelin Paige,21420473
Edan Lepucki,18774020
Stephen Briggs,116295
Terry Pratchett,116295
Mo Willems,197512
Chuck Wendig,25131600
Ellen Schreiber,263148
Agatha Christie,16349
Jennifer Chiaverini,15808287
Safiy al-Rahman al-Mubarakfuri,545425
Sarah McCoy,12547098
J.R. Ward,21849362
Trina Schart Hyman,920143
Johann Grimm,920143
Wilhelm Grimm,920143
Dav Pilkey,153865
Martin Pistorius,12204857
Megan Lloyd Davies,12204857
Greg McKeown,18077875
Philippa Gregory,16188
Roald Dahl,6670
Quentin Blake,6670
Lisa Renee Jones,15717721
L.A. Fiore,16079228
Samantha Towle,16053316
René Descartes,30658
Donald A. Cress,30658
Enid Blyton,17491
Sandi Lynn,17286162
Henry James,16204
Lauren Groff,11866694
Dorothy Kunhardt,57605
Melanie Benjamin,25279165
CLAMP,229145
Maria Simpson,229145
Meg Cabot,23217
Ree Drummond,12072362
Shelly Crane,12706435
Dian Fossey,232577
Jeffery Hudson,7663
Michael Crichton,7663
Adelle Waldman,16045140
P.C. Cast,16096873
Kristin Cast,16096873
Matthew Norman,28959148
Linda Castillo,6115138
Ilona Andrews,12119529
Anton Chekhov,79649
Michael Frayn,79649
Haruki Murakami,7717482
村上 春樹,7717482
Meg Cabot,93723
Louise Rennison,402015
Robert A. Heinlein,348
Julie Anne Peters,316445
Alice Munro,14280
Iain M. Banks,886066
Mia Sheridan,17825503
E.M. Forster,3103
J.D. Robb,10402992
Susan Ericksen,10402992
Ira Levin,52350
Cornelius Ryan,161156
Janet Evanovich,6426
D.J. MacHale,215541
David Baldacci,6528034
Raymond E. Feist,317504
Janny Wurts,317504
C.J. Redwine,11410430
Elin Hilderbrand,20706316
Carolyn Keene,233637
Mildred Benson,233637
Taylor Caldwell,369110
Daniel Silva,13390528
J.K. Rowling,1317181
Karen Kingsbury,97862
Laurell K. Hamilton,8935153
Stephen Briggs,34508
Terry Pratchett,34508
Mariana Zapata,29367958
Mary Higgins Clark,170632
Joseph Wambaugh,487445
Kathy Reichs,106128
Kelly McGonigal,10865206
Richard K. Morgan,279561
Karin Slaughter,21720
John Scalzi,9647532
Sue Grafton,643974
Thomas Pynchon,5809
Joseph Conrad,989313
A. Michael Matin,989313
Bertrand Russell,472025
Paul  Edwards,472025
Alain de Botton,23422
Paullina Simons,608216
James Patterson,25066591
Heinrich Böll,326272
محمد اسماعیل‌زاده,326272
Laura McHugh,18209468
Julia Quinn,110396
Sue Grafton,10852027
Margaret Peterson Haddix,303460
William Gibson,22322
Anonymous,534289
Richard Wilhelm,534289
Cary F. Baynes,534289
C.G. Jung,534289
John Buchan,153492
Joan Didion,10252302
Peter Watts,48484
Nick Offerman,17674991
Scott Snyder,7619398
Stephen King,7619398
Rafael Albuquerque,7619398
John Sandford,3080212
Alexis de Tocqueville,16619
Isaac Kramnick,16619
Gerald Bevan,16619
Harlan Coben,43932
Darren Shan,8951
A. Meredith Walters,16081754
Erica Bauermeister,4313522
Amy A. Bartol,13281637
Bernard Cornwell,3276012
Roddy Doyle,30512
Anne Tyler,77699
V.C. Andrews,787660
Jenny Nimmo,47881
Martin Amis,18825
John Sandford,216131
Chris Ryall,34871
Gabriel Rodríguez,34871
Clive Barker,34871
Arthur Conan Doyle,754713
Brian Herbert,761575
Kevin J. Anderson,761575
Diana Wynne Jones,244572
Charles Dickens,229432
Joseph O'Neill,2615008
Steve Berry,75020
Larissa Ione,6660747
Alan Bennett,1096390
Franz Kafka,22911
بهرام مقدادی,22911
Steve Niles,831829
Ben Templesmith,831829
Erin Hunter,197459
يوسف زيدان,9666241
Youssef Ziedan,9666241
Hillary Jordan,11045709
Sidney Sheldon,300226
Meg Cabot,93726
Christopher Hitchens,1566053
Titus Lucretius Carus,1566053
Omar Khayyám,1566053
Thomas Hobbes,1566053
Baruch Spinoza,1566053
David Hume,1566053
James Boswell,1566053
Percy Bysshe Shelley,1566053
George Eliot,1566053
Charles Darwin,1566053
Leslie Stephen,1566053
Anatole France,1566053
Mark Twain,1566053
Joseph Conrad,1566053
Thomas Hardy,1566053
Emma Goldman,1566053
H.P. Lovecraft,1566053
Carl Van Doren,1566053
H.L. Mencken,1566053
Sigmund Freud,1566053
Albert Einstein,1566053
George Orwell,1566053
John Betjeman,1566053
Chapman Cohen,1566053
Bertrand Russell,1566053
Philip Larkin,1566053
Martin Gardner,1566053
Carl Sagan,1566053
John Updike,1566053
John Leslie Mackie,1566053
Michael Shermer,1566053
A.J. Ayer,1566053
Daniel C. Dennett,1566053
Charles Templeton,1566053
Richard Dawkins,1566053
Victor J. Stenger,1566053
Elizabeth S.  Anderson,1566053
Penn Jillette,1566053
Ian McEwan,1566053
Steven Weinberg,1566053
Salman Rushdie,1566053
Ibn Warraq,1566053
Sam Harris,1566053
A.C. Grayling,1566053
Ayaan Hirsi Ali,1566053
John Stuart Mill,1566053
Karl Marx,1566053
Larissa Ione,7715664
Fritjof Capra,10238
Madeline Sheehan,16114861
Kathryn Croft,26158341
Jeff VanderMeer,18077752
Kristen Ashley,12958487
Elizabeth Eulberg,6609714
Julie Garwood,107776
Agatha Christie,16316
Agatha Christie,16424
Renée Knight,23346719
Veronica Roth,15743078
Umberto Eco,10314376
Richard Dixon,10314376
Yann Martel,7176578
Hiroyuki Takei,885744
Robert Jordan,187049
Michio Kaku,33426
Steven Pinker,835623
Bella Forrest,17925397
Karen Kingsbury,8139321
Ian Fleming,3763
Kate Egan,11873368
John Stuart Mill,584637
George Sher,584637
Andrew  Smith,11861815
Mitch Albom,25142924
Robin Hobb,23157777
Jack Finney,127515
Melvin Burgess,824508
Bill O'Reilly,22381892
Martin Dugard,22381892
Keigo Higashino,8686068
Alexander O. Smith,8686068
Jenny Nimmo,227778
Irvine Welsh,23965
Jenny Nimmo,106129
Hugh Howey,13603717
James Patterson,6455256
Michael Ledwidge,6455256
Daniel Silva,93797
Ellen Schreiber,5111039
Neale Donald Walsch,15018
Patti Smith,24728470
Louise Erdrich,91440
Brad Meltzer,7932146
Jessica Day George,669570
Carrie Fisher,26025989
Steven Erikson,8447255
Rachel Renée Russell,13545345
Lisa McMann,7124095
Brian K. Vaughan,105703
Niko Henrichon,105703
Michel Houellebecq,23929479
Jon Krakauer,1897
Richard K. Morgan,29397
Amish Tripathi,24709327
Gail Carriger,7719355
Jenny McCarthy,12499
Clive Barker,567704
William Zinsser,53343
Thomas A. Harris,134353
Mario Puzo,22026
Patricia Briggs,25776210
Maeve Binchy,34312
Jane Werner Watson,1422926
Corinne Malvern,1422926
S.A. Bodeen,2696181
James A. Michener,12663
Boris Vian,141828
Kimberly Derting,10637748
Nora Roberts,85491
Kimberly Lauren,17729712
Christine Feehan,180426
Dan Wells,13170596
Sarah MacLean,10428803
Martin Heidegger,92307
Ernest Hemingway,4652
Jonathan Kozol,25078
Charlie Higson,6605625
Jeffrey Archer,7201
Jeffery Deaver,142540
Daphne du Maurier,18869967
Kenneth Oppel,428042
Thomas Tryon,219535
Daniel Silva,24473465
Colin Meloy,10431447
Carson Ellis,10431447
Ian McEwan,9957
Margaret Weis,28507
Tracy Hickman,28507
Daniel Tammet,74812
Rachel Van Dyken,17560674
Conor Grennan,8564644
Kaui Hart Hemmings,968403
Colleen Hoover,29610595
Natsumi Ando,954303
Miyuki Kobayashi,954303
Irving Stone,79834
Faith Hunter,5585788
Mary Kay Andrews,648194
James Patterson,11343348
Mark T. Sullivan,11343348
Craig Johnson,109901
Sherwood Smith,21060
Victoria Kann,731804
Elizabeth Kann,731804
Pablo Neruda,5936
Ilan Stavans,5936
Tracy Chevalier,2872
Madeleine Wickham,194086
Ilsa J. Bick,9975679
Jane Austen,91582
Robert William Chapman,91582
Tillie Cole,18105011
Mary Higgins Clark,35354
Julee Rosso,1107001
Sheila Lukins,1107001
Michael McLaughlin,1107001
Sidney Sheldon,106648
Keri Hulme,460635
Michelle Paver,295305
Geoff Taylor,295305
Brian  McClellan,17608111
Gavin Extence,15984268
Marguerite Henry,296125
Tsugumi Ohba,6735082
Takeshi Obata,6735082
Diana Hammermeister,6735082
Susan Elizabeth Phillips,73084
Agatha Christie,639787
J.G. Ballard,12331767
Friedrich Nietzsche,18304
H.L. Mencken,18304
Lawrence Wright,110890
Robert A. Heinlein,16685
K.R. Dwyer,32438
Dean Koontz,32438
Charles Bukowski,38505
Jeff Lindsay,2999282
John Irving,7073
Stephen King,10618
Sidney Sheldon,84052
J.D. Robb,238141
Virginia Woolf,46114
Jeffrey Toobin,280410
Sarah Jio,9724798
Kyung-Sook Shin,8574333
신경숙,8574333
Chi-Young Kim,8574333
David Eddings,243298
Brian Michael Bendis,105973
Olivier Coipel,105973
Tim Townsend,105973
Rick Magyar,105973
John Dell,105973
Scott Hanna,105973
Frank D'Armata,105973
Chris Eliopoulos,105973
James Taveras,105973
Omar Otieku,105973
Tom Valente,105973
Esad Ribic,105973
Heather Brewer,6178065
Leon Uris,42696
Dr. Seuss,667234
Peter Carey,316496
Alexander McCall Smith,7058
Booker T. Washington,827685
Ishmael Reed,827685
Daniel Silva,93796
Laura Kaye,11201007
Lois McMaster Bujold,61903
René Goscinny,71292
Albert Uderzo,71292
Anthea Bell,71292
Derek Hockridge,71292
Jan Karon,112872
Jessica Sorensen,16055475
Lisa Gardner,2210921
Gertrude Crampton,579143
Erin Hunter,111021
Mercer Mayer,239388
Robert Fulghum,34760
Matthew Reilly,144792
Dave Barry,555500
Ridley Pearson,555500
Greg Call,555500
Sarah Macdonald,3858
Tess Gerritsen,13272498
China Miéville,6931246
Jean-Paul Sartre,10031
Lisa Jewell,18764826
George R.R. Martin,13337715
Brad Thor,10517947
Helen Bryan,17989312
Enid Blyton,17488
Elin Hilderbrand,675905
Bill Watterson,70489
Yoko Kamio,282425
神尾葉子,282425
Steven Levy,7841446
Kazuo Ishiguro,28923
Linda Kage,17833099
David Small,6407014
Ellis Avery,10836810
Tamora Pierce,58894
Anne McCaffrey,61926
Jamie McGuire,23714532
Naomi Novik,91989
Julie Garwood,107789
David Shannon,839263
Tamora Pierce,58893
Colleen McCullough,480570
John Connolly,175242
Daniel Silva,93801
Tomoko Hayakawa,217376
David Ury,217376
Robert Kirkman,10869746
Jay Bonansinga,10869746
R.A. Salvatore,66683
Anna Quindlen,26131641
Jerzy Kosiński,18452
Maeve Binchy,34310
Jonathan Haidt,96884
Edgar Allan Poe,204779
Peter F. Hamilton,7438179
L.J. Smith,7100490
Elizabeth Scott,1754206
Toni Morrison,37398
Benjamin Hoff,89369
Cecily von Ziegesar,22193
Ilya Ilf,158516
Eugene Petrov,158516
Maurice Friedberg,158516
John H.C. Richardson,158516
Jack Canfield,427920
Mark Victor Hansen,427920
Kimberly Kirberger,427920
Megan Abbott,18656036
Eric Carle,125423
Alison Croggon,393146
Simon R. Green,155421
Thomas J. Stanley,905092
Sidney Sheldon,84054
The Beatles,676555
Paul McCartney,676555
Ringo Starr,676555
John Lennon,676555
George Harrison,676555
Christopher  Ryan,7640261
Cacilda Jethá,7640261
Cecily von Ziegesar,37451
Annette Pollert,6609490
L.J. Smith,6609490
Vera B. Williams,835202
Iain Banks,12021
Jonathan Tropper,46661
Margaret Weis,68380
Tracy Hickman,68380
Kiyoko Arai,1003761
Eric Carle,79879
Joshua Harris,48758
Bill Willingham,21328
Mark Buckingham,21328
David Hahn,21328
Steve Leialoha,21328
Whitney G.,20761374
Marilynne Robinson,2924318
Jen Hatmaker,23647129
J. Sterling,16299256
Christina Lauren,18775297
William Shakespeare,44133
Peter F. Hamilton,3437328
Matt Fraction,19536001
Chip Zdarsky,19536001
Tim LaHaye,31157
Jerry B. Jenkins,31157
Lauren Kate,16070143
Patricia Cornwell,6495359
Marie Rutkoski,20443235
R.K. Lilley,17377032
Sharon Kay Penman,77449
Byron Katie,9762
Stephen Mitchell,9762
Sid Fleischman,11824
Peter Sís,11824
J.K. Rowling,31538635
MinaLima,31538635
Carolyn Keene,48811
George Bernard Shaw,275245
John A. Bertolini,275245
Drew Karpyshyn,35430
Elizabeth  Hall,23743603
Brigid Kemmerer,10401084
Maureen Johnson,9462775
Richard Rhodes,16884
Maeve Binchy,7979073
Francine Rivers,95607
Tony Kushner,92254
Ken Follett,92373
Brian Herbert,99219
Kevin J. Anderson,99219
Richard Koch,181206
William Blake,782580
David V. Erdman,782580
Harold Bloom,782580
Ian McEwan,30008702
Tsugumi Ohba,13619
Takeshi Obata,13619
Katsuhiro Otomo,93371
Yoko Umezawa,93371
Linda M. York,93371
Jo Duffy,93371
Robert   Harris,243601
Richard Ford,40722
Garth Nix,47620
Julie Maroh,7963189
Bill Bryson,25489012
Susanna Kearsley,15942636
Tachibana Higuchi,1753714
樋口 橘,1753714
William Least Heat-Moon,63832
Anne Tyler,31181
Emily Dickinson,112200
Robert Louis Stevenson,219499
Jenny Davidson,219499
Spencer W. Kimball,1055617
Anne Fortier,6718608
Gena Showalter,9394010
Toni Morrison,23602473
Gerard Way,2795053
Gabriel Bá,2795053
Dave Stewart,2795053
Nate Piekos,2795053
Tony Ong,2795053
Jennifer L. Armentrout,13605723
Jessica Livingston,98233
Lacey Weatherford,16045855
Scott Sigler,2331954
Leila Sales,15777621
Gloria Naylor,765811
G. Willow Wilson,23017947
Adrian Alphona,23017947
Jacob Wyatt,23017947
Elisabeth Elliot,56480
Jenny Han,13406425
Siobhan Vivian,13406425
David McCullough,10131648
