Company_ID,Review_ID,date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt
C000025,R00752,12/12/2018, Associate Consultant,"Chicago, IL",Current Employee ,Associate Consultant,More than 3 years,0,"Friendly, youthful environment, good growth potential (growing company), supportive culture","Long hours, average pay for the hours required, conservative promotions, unambitious leadership (not all, but some), lack of support for work life balance.","Your motto is treat people right, but instead you overwork your A/AC/Cs. Grow smart - look to hire ambitious team members and actually value them."
C0000157,R00753,9/1/2017,NA,NA,Current Employee ,Great company,NA,0,Great people and challenging work.,Ups and downs of stock price.,
C0000157,R00754,3/26/2019, Finance,"Schaumburg, IL",Current Employee ,Not a welcoming culture environment,More than 3 years,0,Currently no Pros to share.,Inadequate training and support. Too much favoritism for seasonal staff.,
C0000157,R00755,2/23/2019, Account Administrator,NA,Current Employee ,Fantastic Work Life Balance - Great Staff,More than 3 years,0,Fantastic Work Life Balance - Great Staff - Flexi-time - Pension,"Salary increases tend to be in line with inflation, Poor Upward Mobility",
C0000157,R00756,2/18/2019, Underwriting Associate,"Jersey City, NJ",Current Employee ,Apply if you're fine with not developing professionally,More than 5 years,0,"Decent benefits, Great work/life balance with work from home programs, Paid time off","Nepotism, training programs are inefficient, No continuity of goals for each manager I've encountered - makes for a ""free for all"" mentality, Performance measurement system is extremely flawed.","Stop allowing managers to hire friends and relatives so they can underperform and bring down team morale. Have clear career trajectories to showcase for employees, especially ones who have been in the position for 5 plus years. Cut down spending on training programs in the Schaumburg office. Have in house teams in every branch who can train and provide advice for developing employees."
C0000157,R00757,1/16/2019, Team Manager,NA,Current Employee ,Great employees,More than 10 years,0,"Team Oriented
Benefits
Work From Home Flexibility","If work from home more than 1 day per week, no permanent desk is assigned
Management still needs to work on supporting their team",
C0000157,R00758,10/20/2018, Ops,"New York, NY",Current Employee ,Too many good people leaving,More than 3 years,0,"Great, if you live in Switzerland.","To achieve a $1.5BB savings, many people are being asked to leave since the commercial book of business is driving the losses.",
C0000157,R00759,9/19/2018, Software Engineer,NA,Current Employee ,Great Place To Learn,More than 3 years,0,"It's a huge organization, so you get to work with people all over the world
Lots of different technology platforms; so lots of cross-disciplinary experience","- It's a huge organization, so change takes time
- bell-curved employee evaluations mean someone _must_ do poorly, regardless of actual performance
- Not a lot of room for advancement",change performance evaluations!
C0000157,R00760,7/30/2018,NA,NA,Former Employee ,Culture at Zurich Insurance North America,More than 5 years,0,"Good benefits, medical, vision, dental and 401k plan","Culture is setup to be very competitive, and employees don't necessarily get along due to the structure of the annual reviews and bonuses.",
C0000157,R00761,4/5/2018, Underwriter,NA,Former Employee ,Avoid at all costs,More than 5 years,0,"Work from home available
Good benefits—-they did away with the pension plan though
New home office with gym and nice cafeteria","It is hard to know where to begin.

1. If you are an Underwriter, expect to be doing data entry, you clear and register new business yourself, you have to fill out a 200+ data points in an excel spreadsheet for rating and then expect to get 4-5 emails from rating to clarify before getting it back. Rating is in India so there is a language and comprehension barrier but upper management doesn’t care. It takes about 4 hours to clear one piece of new business and fingers crossed the system doesn’t error out, if you report errors to the ASC expect to hear it’s all good because you eventually got it to clear.
2. Live and die by the underwriting model.
3. Expect to spend 50% of your time in meetings.
4. Expect to be a yes person without the ability to provide solutions.
5. Expect a ridiculous micromanaged environment with a last minute fire drill almost every day so management knows where performance is at (a problem that could be solved with better systems).
6. Systems do not work so expect to spend 50% of your time on items that should be automated and that are data entry.
7. The appetite is being dramatically narrowed, to the point where Middle Markets is only focused on certain areas and best of class business. Well that is what everyone wants, you have to take the good with the bad!
8. Retention is down considerably and no one is writing new business. There are senior Underwriters who haven’t written new business.
9. Brokers don’t trust Zurich and are not placing new business with them.
10. There is an extreme lack of accountability with the underwriting assistants, their goals are different from underwriting so they don’t care about writing new business and what’s important.
11. Turnover is insane. Underwriters are leaving at a fast pace.",I don’t have advice for management. Nothing that is above is any different than what has been said by multiple people.
C0000157,R00762,3/13/2018, IT Project Lead,"Schaumburg, IL",Current Employee ,Extremely toxic management,More than 5 years,0,Good work life balance and pay,"-Most IT manager have no people management experience and company is not investing in hiring good managers or training existing ones to manage people
-A lot of bad management decisions made because it is an ""enabled"" from higher up
- Too much favoritism and politics within teams to keep 'friends' with no skills around
- Firing anyone who raises questions against the manager is a common practice
- Year end review process has no basis- most managers doesn't even know what the people work on
- No meritocracy
- Hiring family friends has become a common practice in IT","Upper management should actively seek anonymous feed backs on managers from employees and investigate the concerns. When you hire people manager , make sure you train them . Being good at writing technical specs or do business analysis doesn't make you a good people manager- hire people with some management experience. When you hire at level 7 and up make sure they are not bringing in only technical know how but good communication skills and management experience. There are manager who never conducted a team meeting and no one knows what others are doing in the team. Lack of transparency is to hide what is going on with regards to the work responsibilities and how people are rated."
C0000157,R00763,2/5/2018, Financial Analyst,"Schaumburg, IL",Former Employee ,Average experience,More than 8 years,0,Good headquarters and facilities- all new and really nice. The benefits are decent. Cool events here and there like volunteering and employee meetings.,"Not much work life balance or flexibility with alternative work arrangements or work from home, compared to other companies.
Instability and constant organizational changes, restructuring and layoffs
Low morale and little faith in senior leadership",
